Date,Term,Rate
2013-01-29,486,0.000292452
2013-01-29,516,0.000337809
2013-01-29,547,0.000396467
2013-01-29,577,0.000456785
2013-01-29,607,0.000505563
2013-01-29,638,0.000544513
2013-01-29,668,0.000571775
2013-01-29,698,0.000591463
2013-01-29,730,0.000614473
2013-01-29,1095,0.000987488
2013-01-29,1460,0.002013785
2013-01-29,1825,0.003928102
2013-01-29,2190,0.006241581
2013-01-29,2555,0.008781485
2013-01-29,2920,0.010321693
2013-01-29,3285,0.011534406
2013-01-29,3650,0.01205509
2013-01-29,4380,0.012407926
2013-01-29,5475,0.012126184
2013-01-29,7300,0.01060187
2013-01-29,9125,0.008780024
2013-01-29,10950,0.007037615
2013-01-29,14600,0.006739976
2013-01-29,18250,0.007760008
2013-01-30,0,0.001447011
2013-01-30,1,0.001444257
2013-01-30,2,0.001461774
2013-01-30,7,0.00166572
2013-01-30,14,0.001579513
2013-01-30,30,0.001212328
2013-01-30,61,0.000745005
2013-01-30,91,0.000392245
2013-01-30,122,0.000172953
2013-01-30,152,8.02419E-05
2013-01-30,182,6.62275E-05
2013-01-30,213,9.90248E-05
2013-01-30,243,0.00011432
2013-01-30,273,6.52609E-05
2013-01-30,304,6.30527E-05
2013-01-30,335,0.000163049
2013-01-30,365,0.000274732
2013-01-30,395,0.000247737
2013-01-30,425,0.00024383
2013-01-30,456,0.00026021
2013-01-30,486,0.000292452
2013-01-30,516,0.000337809
2013-01-30,547,0.000396467
2013-01-30,577,0.000456785
2013-01-30,607,0.000505563
2013-01-30,638,0.000544513
2013-01-30,668,0.000571775
2013-01-30,698,0.000591463
2013-01-30,730,0.000614473
2013-01-30,1095,0.000987488
2013-01-30,1460,0.002013785
2013-01-30,1825,0.003928102
2013-01-30,2190,0.006241581
2013-01-30,2555,0.008781485
2013-01-30,2920,0.010321693
2013-01-30,3285,0.011534406
2013-01-30,3650,0.01205509
2013-01-30,4380,0.012407926
2013-01-30,5475,0.012126184
2013-01-30,7300,0.01060187
2013-01-30,9125,0.008780024
2013-01-30,10950,0.007037615
2013-01-30,14600,0.006739976
2013-01-30,18250,0.007760008
2013-01-31,0,0.001397631
2013-01-31,1,0.001334105
2013-01-31,2,0.00125305
2013-01-31,7,0.001446564
2013-01-31,14,0.00162756
2013-01-31,30,0.001222961
2013-01-31,61,0.000906169
2013-01-31,91,0.000565683
2013-01-31,122,0.000373258
2013-01-31,152,0.000297027
2013-01-31,182,0.000300678
2013-01-31,213,0.000348829
2013-01-31,243,0.00035531
2013-01-31,273,0.000257126
2013-01-31,304,0.000199165
2013-01-31,335,0.00022672
2013-01-31,365,0.000281889
2013-01-31,395,0.000299102
2013-01-31,425,0.000319524
2013-01-31,456,0.000338863
2013-01-31,486,0.000354636
2013-01-31,516,0.000366384
2013-01-31,547,0.000374585
2013-01-31,577,0.000383554
2013-01-31,607,0.000402574
2013-01-31,638,0.000430386
2013-01-31,668,0.00046225
2013-01-31,698,0.000499848
2013-01-31,730,0.000549969
2013-01-31,1095,0.000998608
2013-01-31,1460,0.002004105
2013-01-31,1825,0.004006334
2013-01-31,2190,0.006319133
2013-01-31,2555,0.008932511
2013-01-31,2920,0.010520848
2013-01-31,3285,0.011691571
2013-01-31,3650,0.012092527
2013-01-31,4380,0.012499251
2013-01-31,5475,0.012298553
2013-01-31,7300,0.010649351
2013-01-31,9125,0.008798702
2013-01-31,10950,0.007088047
2013-01-31,14600,0.006735556
2013-01-31,18250,0.007947548
2013-02-01,0,0.001399527
2013-02-01,1,0.00142418
2013-02-01,2,0.001471953
2013-02-01,7,0.002081762
2013-02-01,14,0.001918262
2013-02-01,30,0.001178456
2013-02-01,61,0.001035318
2013-02-01,91,0.000642242
2013-02-01,122,0.000452964
2013-02-01,152,0.000360535
2013-02-01,182,0.000351324
2013-02-01,213,0.000384463
2013-02-01,243,0.000346639
2013-02-01,273,0.000217529
2013-02-01,304,0.000208775
2013-02-01,335,0.000257425
2013-02-01,365,0.000292487
2013-02-01,395,0.000284508
2013-02-01,425,0.000288254
2013-02-01,456,0.000301925
2013-02-01,486,0.000321513
2013-02-01,516,0.000345579
2013-02-01,547,0.000374324
2013-02-01,577,0.000405599
2013-02-01,607,0.000438211
2013-02-01,638,0.000468495
2013-02-01,668,0.000495975
2013-02-01,698,0.000525059
2013-02-01,730,0.000560061
2013-02-01,1095,0.001014797
2013-02-01,1460,0.001994947
2013-02-01,1825,0.003951994
2013-02-01,2190,0.00631096
2013-02-01,2555,0.008901043
2013-02-01,2920,0.01047443
2013-02-01,3285,0.011597146
2013-02-01,3650,0.012069275
2013-02-01,4380,0.012478423
2013-02-01,5475,0.012211351
2013-02-01,7300,0.01061537
2013-02-01,9125,0.008747675
2013-02-01,10950,0.007011795
2013-02-01,14600,0.006690529
2013-02-01,18250,0.007922552
2013-02-04,0,0.00130263
2013-02-04,1,0.00111738
2013-02-04,2,0.001222564
2013-02-04,7,0.002033657
2013-02-04,14,0.002075393
2013-02-04,30,0.001318548
2013-02-04,61,0.000917346
2013-02-04,91,0.000555021
2013-02-04,122,0.000345402
2013-02-04,152,0.000254208
2013-02-04,182,0.000241983
2013-02-04,213,0.000275938
2013-02-04,243,0.000302771
2013-02-04,273,0.000252081
2013-02-04,304,0.000196396
2013-02-04,335,0.000157381
2013-02-04,365,0.000155268
2013-02-04,395,0.000200322
2013-02-04,425,0.000246861
2013-02-04,456,0.000290851
2013-02-04,486,0.000327489
2013-02-04,516,0.000357229
2013-02-04,547,0.000380767
2013-02-04,577,0.000400327
2013-02-04,607,0.00042431
2013-02-04,638,0.000454334
2013-02-04,668,0.000485835
2013-02-04,698,0.000517341
2013-02-04,730,0.000550366
2013-02-04,1095,0.001022802
2013-02-04,1460,0.002061056
2013-02-04,1825,0.00401956
2013-02-04,2190,0.006365118
2013-02-04,2555,0.008980668
2013-02-04,2920,0.01058799
2013-02-04,3285,0.011734779
2013-02-04,3650,0.012070073
2013-02-04,4380,0.012534935
2013-02-04,5475,0.012156175
2013-02-04,7300,0.010640658
2013-02-04,9125,0.008745722
2013-02-04,10950,0.006961481
2013-02-04,14600,0.0066904
2013-02-04,18250,0.007930832
2013-02-05,0,0.001407002
2013-02-05,1,0.0013705
2013-02-05,2,0.001422477
2013-02-05,7,0.001780922
2013-02-05,14,0.001699223
2013-02-05,30,0.001206376
2013-02-05,61,0.000834675
2013-02-05,91,0.000467279
2013-02-05,122,0.000248001
2013-02-05,152,0.000147967
2013-02-05,182,0.000126162
2013-02-05,213,0.000153326
2013-02-05,243,0.000257372
2013-02-05,273,0.000287535
2013-02-05,304,0.0001898
2013-02-05,335,0.000143439
2013-02-05,365,0.000126441
2013-02-05,395,0.00017916
2013-02-05,425,0.000232529
2013-02-05,456,0.000284858
2013-02-05,486,0.000329846
2013-02-05,516,0.000368046
2013-02-05,547,0.00039998
2013-02-05,577,0.000425184
2013-02-05,607,0.000449703
2013-02-05,638,0.000481733
2013-02-05,668,0.000511299
2013-02-05,698,0.000536087
2013-02-05,730,0.000557381
2013-02-05,1095,0.001080265
2013-02-05,1460,0.002121344
2013-02-05,1825,0.004058072
2013-02-05,2190,0.006518268
2013-02-05,2555,0.009119105
2013-02-05,2920,0.010648545
2013-02-05,3285,0.011922544
2013-02-05,3650,0.012265784
2013-02-05,4380,0.012492197
2013-02-05,5475,0.012239728
2013-02-05,7300,0.010688811
2013-02-05,9125,0.008786397
2013-02-05,10950,0.007048914
2013-02-05,14600,0.006746607
2013-02-05,18250,0.007974073
2013-02-06,0,0.001407002
2013-02-06,1,0.0013705
2013-02-06,2,0.001422477
2013-02-06,7,0.001780922
2013-02-06,14,0.001699223
2013-02-06,30,0.001206376
2013-02-06,61,0.000834675
2013-02-06,91,0.000467279
2013-02-06,122,0.000248001
2013-02-06,152,0.000147967
2013-02-06,182,0.000126162
2013-02-06,213,0.000153326
2013-02-06,243,0.000257372
2013-02-06,273,0.000287535
2013-02-06,304,0.0001898
2013-02-06,335,0.000143439
2013-02-06,365,0.000126441
2013-02-06,395,0.00017916
2013-02-06,425,0.000232529
2013-02-06,456,0.000284858
2013-02-06,486,0.000329846
2013-02-06,516,0.000368046
2013-02-06,547,0.00039998
2013-02-06,577,0.000425184
2013-02-06,607,0.000449703
2013-02-06,638,0.000481733
2013-02-06,668,0.000511299
2013-02-06,698,0.000536087
2013-02-06,730,0.000557381
2013-02-06,1095,0.001080265
2013-02-06,1460,0.002121344
2013-02-06,1825,0.004058072
2013-02-06,2190,0.006518268
2013-02-06,2555,0.009119105
2013-02-06,2920,0.010648545
2013-02-06,3285,0.011922544
2013-02-06,3650,0.012265784
2013-02-06,4380,0.012492197
2013-02-06,5475,0.012239728
2013-02-06,7300,0.010688811
2013-02-06,9125,0.008786397
2013-02-06,10950,0.007048914
2013-02-06,14600,0.006746607
2013-02-06,18250,0.007974073
2013-02-07,0,0.001436379
2013-02-07,1,0.001403672
2013-02-07,2,0.001295864
2013-02-07,7,0.00134139
2013-02-07,14,0.001761364
2013-02-07,30,0.001505042
2013-02-07,61,0.000461592
2013-02-07,91,0.000236783
2013-02-07,122,3.1399E-05
2013-02-07,152,2.85614E-06
2013-02-07,182,4.48266E-05
2013-02-07,213,0.000140025
2013-02-07,243,0.000167444
2013-02-07,273,7.53567E-05
2013-02-07,304,4.32509E-05
2013-02-07,335,6.55196E-05
2013-02-07,365,0.000109312
2013-02-07,395,0.000135283
2013-02-07,425,0.000171364
2013-02-07,456,0.000212048
2013-02-07,486,0.000253915
2013-02-07,516,0.000297307
2013-02-07,547,0.00034427
2013-02-07,577,0.000390778
2013-02-07,607,0.000434692
2013-02-07,638,0.000474012
2013-02-07,668,0.000505295
2013-02-07,698,0.000531045
2013-02-07,730,0.000556526
2013-02-07,1095,0.001073277
2013-02-07,1460,0.002137083
2013-02-07,1825,0.004045444
2013-02-07,2190,0.006462199
2013-02-07,2555,0.009171908
2013-02-07,2920,0.010734171
2013-02-07,3285,0.011747016
2013-02-07,3650,0.012102683
2013-02-07,4380,0.012550025
2013-02-07,5475,0.012190317
2013-02-07,7300,0.010713637
2013-02-07,9125,0.008828062
2013-02-07,10950,0.007040682
2013-02-07,14600,0.00676578
2013-02-07,18250,0.007805256
2013-02-08,0,0.001421773
2013-02-08,1,0.001391971
2013-02-08,2,0.001259808
2013-02-08,7,0.001439863
2013-02-08,14,0.001977111
2013-02-08,30,0.001477088
2013-02-08,61,0.000521598
2013-02-08,91,0.000274617
2013-02-08,122,5.22156E-05
2013-02-08,152,1.64303E-05
2013-02-08,182,4.94345E-05
2013-02-08,213,0.000136162
2013-02-08,243,0.000170976
2013-02-08,273,4.54221E-05
2013-02-08,304,2.03082E-05
2013-02-08,335,0.000123514
2013-02-08,365,8.45588E-05
2013-02-08,395,0.000105308
2013-02-08,425,0.000139038
2013-02-08,456,0.000180902
2013-02-08,486,0.000226266
2013-02-08,516,0.000275324
2013-02-08,547,0.000330159
2013-02-08,577,0.00038533
2013-02-08,607,0.00043562
2013-02-08,638,0.000479108
2013-02-08,668,0.00050928
2013-02-08,698,0.000536587
2013-02-08,730,0.00055998
2013-02-08,1095,0.001103872
2013-02-08,1460,0.002139089
2013-02-08,1825,0.004088852
2013-02-08,2190,0.006484543
2013-02-08,2555,0.009135573
2013-02-08,2920,0.010774046
2013-02-08,3285,0.011751969
2013-02-08,3650,0.012197922
2013-02-08,4380,0.012555295
2013-02-08,5475,0.012340165
2013-02-08,7300,0.010786326
2013-02-08,9125,0.008903412
2013-02-08,10950,0.007159665
2013-02-08,14600,0.006824655
2013-02-08,18250,0.007909542
2013-02-11,0,0.001399318
2013-02-11,1,0.001327792
2013-02-11,2,0.000995115
2013-02-11,7,0.001137371
2013-02-11,14,0.001965113
2013-02-11,30,0.001213566
2013-02-11,61,0.000613692
2013-02-11,91,0.000298213
2013-02-11,122,0.000103861
2013-02-11,152,4.60952E-05
2013-02-11,182,6.65506E-05
2013-02-11,213,0.000131565
2013-02-11,243,7.88874E-05
2013-02-11,273,1.51626E-05
2013-02-11,304,2.52785E-05
2013-02-11,335,7.2539E-05
2013-02-11,365,-6.90763E-06
2013-02-11,395,6.11514E-05
2013-02-11,425,0.000136157
2013-02-11,456,0.000197613
2013-02-11,486,0.000244014
2013-02-11,516,0.000277675
2013-02-11,547,0.000300396
2013-02-11,577,0.000318952
2013-02-11,607,0.000348741
2013-02-11,638,0.00038436
2013-02-11,668,0.000426948
2013-02-11,698,0.000481682
2013-02-11,730,0.000541029
2013-02-11,1095,0.001121934
2013-02-11,1460,0.002085522
2013-02-11,1825,0.004162306
2013-02-11,2190,0.006518057
2013-02-11,2555,0.009159894
2013-02-11,2920,0.01085204
2013-02-11,3285,0.011742306
2013-02-11,3650,0.012154245
2013-02-11,4380,0.012649237
2013-02-11,5475,0.01229684
2013-02-11,7300,0.010896349
2013-02-11,9125,0.008983685
2013-02-11,10950,0.007187545
2013-02-11,14600,0.006808078
2013-02-11,18250,0.007924487
2013-02-12,0,0.001599402
2013-02-12,1,0.001892326
2013-02-12,2,0.001412493
2013-02-12,7,0.000306526
2013-02-12,14,0.001240553
2013-02-12,30,0.001615078
2013-02-12,61,0.000402183
2013-02-12,91,0.000238199
2013-02-12,122,1.93328E-05
2013-02-12,152,-4.6337E-06
2013-02-12,182,3.63427E-05
2013-02-12,213,0.000129718
2013-02-12,243,0.000160958
2013-02-12,273,8.15219E-05
2013-02-12,304,4.53268E-05
2013-02-12,335,7.13068E-05
2013-02-12,365,0.000142841
2013-02-12,395,0.000179879
2013-02-12,425,0.00021321
2013-02-12,456,0.000237216
2013-02-12,486,0.000250993
2013-02-12,516,0.000255447
2013-02-12,547,0.000252138
2013-02-12,577,0.000250519
2013-02-12,607,0.000267214
2013-02-12,638,0.000299771
2013-02-12,668,0.000343663
2013-02-12,698,0.000398777
2013-02-12,730,0.00047361
2013-02-12,1095,0.001172044
2013-02-12,1460,0.002126045
2013-02-12,1825,0.004159652
2013-02-12,2190,0.006545843
2013-02-12,2555,0.009198248
2013-02-12,2920,0.010762552
2013-02-12,3285,0.011779746
2013-02-12,3650,0.0123409
2013-02-12,4380,0.012700341
2013-02-12,5475,0.012376566
2013-02-12,7300,0.011001465
2013-02-12,9125,0.009180899
2013-02-12,10950,0.0071302
2013-02-12,14600,0.006708023
2013-02-12,18250,0.008895677
2013-02-13,0,0.001599402
2013-02-13,1,0.001892326
2013-02-13,2,0.001412493
2013-02-13,7,0.000306526
2013-02-13,14,0.001240553
2013-02-13,30,0.001615078
2013-02-13,61,0.000402183
2013-02-13,91,0.000238199
2013-02-13,122,1.93328E-05
2013-02-13,152,-4.6337E-06
2013-02-13,182,3.63427E-05
2013-02-13,213,0.000129718
2013-02-13,243,0.000160958
2013-02-13,273,8.15219E-05
2013-02-13,304,4.53268E-05
2013-02-13,335,7.13068E-05
2013-02-13,365,0.000142841
2013-02-13,395,0.000179879
2013-02-13,425,0.00021321
2013-02-13,456,0.000237216
2013-02-13,486,0.000250993
2013-02-13,516,0.000255447
2013-02-13,547,0.000252138
2013-02-13,577,0.000250519
2013-02-13,607,0.000267214
2013-02-13,638,0.000299771
2013-02-13,668,0.000343663
2013-02-13,698,0.000398777
2013-02-13,730,0.00047361
2013-02-13,1095,0.001172044
2013-02-13,1460,0.002126045
2013-02-13,1825,0.004159652
2013-02-13,2190,0.006545843
2013-02-13,2555,0.009198248
2013-02-13,2920,0.010762552
2013-02-13,3285,0.011779746
2013-02-13,3650,0.0123409
2013-02-13,4380,0.012700341
2013-02-13,5475,0.012376566
2013-02-13,7300,0.011001465
2013-02-13,9125,0.009180899
2013-02-13,10950,0.0071302
2013-02-13,14600,0.006708023
2013-02-13,18250,0.008895677
2013-02-14,0,0.001425394
2013-02-14,1,0.001364244
2013-02-14,2,0.001292489
2013-02-14,7,0.001395079
2013-02-14,14,0.001359542
2013-02-14,30,0.000903388
2013-02-14,61,0.000570723
2013-02-14,91,0.000243499
2013-02-14,122,7.09227E-05
2013-02-14,152,1.66743E-05
2013-02-14,182,4.1479E-05
2013-02-14,213,0.000113093
2013-02-14,243,0.000160454
2013-02-14,273,0.000154345
2013-02-14,304,0.000151048
2013-02-14,335,0.000106453
2013-02-14,365,0.000118508
2013-02-14,395,0.000140111
2013-02-14,425,0.000177278
2013-02-14,456,0.000226972
2013-02-14,486,0.000283615
2013-02-14,516,0.000346938
2013-02-14,547,0.000418583
2013-02-14,577,0.000487863
2013-02-14,607,0.000544466
2013-02-14,638,0.000591003
2013-02-14,668,0.000626521
2013-02-14,698,0.000647999
2013-02-14,730,0.000657991
2013-02-14,1095,0.001118074
2013-02-14,1460,0.002249695
2013-02-14,1825,0.004361105
2013-02-14,2190,0.006826921
2013-02-14,2555,0.009420569
2013-02-14,2920,0.011113279
2013-02-14,3285,0.012113733
2013-02-14,3650,0.012419238
2013-02-14,4380,0.012889324
2013-02-14,5475,0.012528439
2013-02-14,7300,0.010943155
2013-02-14,9125,0.009002885
2013-02-14,10950,0.007261408
2013-02-14,14600,0.006878421
2013-02-14,18250,0.007895318
2013-02-15,0,0.001406464
2013-02-15,1,0.001362711
2013-02-15,2,0.001300397
2013-02-15,7,0.001133316
2013-02-15,14,0.001102873
2013-02-15,30,0.001060728
2013-02-15,61,0.000588519
2013-02-15,91,0.000329725
2013-02-15,122,0.000167736
2013-02-15,152,0.00013661
2013-02-15,182,0.000180563
2013-02-15,213,0.000267144
2013-02-15,243,0.000220102
2013-02-15,273,0.000134505
2013-02-15,304,0.000205399
2013-02-15,335,0.000159836
2013-02-15,365,0.000194868
2013-02-15,395,0.000199088
2013-02-15,425,0.000211902
2013-02-15,456,0.000230596
2013-02-15,486,0.000252766
2013-02-15,516,0.000278109
2013-02-15,547,0.000308098
2013-02-15,577,0.000342169
2013-02-15,607,0.000380604
2013-02-15,638,0.000417203
2013-02-15,668,0.000459494
2013-02-15,698,0.000502526
2013-02-15,730,0.000550321
2013-02-15,1095,0.001149338
2013-02-15,1460,0.002183982
2013-02-15,1825,0.004303924
2013-02-15,2190,0.006746114
2013-02-15,2555,0.009356746
2013-02-15,2920,0.010971337
2013-02-15,3285,0.011997464
2013-02-15,3650,0.012499187
2013-02-15,4380,0.012711977
2013-02-15,5475,0.01246359
2013-02-15,7300,0.010965527
2013-02-15,9125,0.008970189
2013-02-15,10950,0.007209393
2013-02-15,14600,0.006842544
2013-02-15,18250,0.007816896
2013-02-18,0,0.001325268
2013-02-18,1,0.001134867
2013-02-18,2,0.001311309
2013-02-18,7,0.001395239
2013-02-18,14,0.000930414
2013-02-18,30,0.000881188
2013-02-18,61,0.000678054
2013-02-18,91,0.000373572
2013-02-18,122,0.000212748
2013-02-18,152,0.000160021
2013-02-18,182,0.00018541
2013-02-18,213,0.000249077
2013-02-18,243,0.000194848
2013-02-18,273,0.000137937
2013-02-18,304,0.000204032
2013-02-18,335,0.000110514
2013-02-18,365,0.000158395
2013-02-18,395,0.000180229
2013-02-18,425,0.000204314
2013-02-18,456,0.00022879
2013-02-18,486,0.000250871
2013-02-18,516,0.000270667
2013-02-18,547,0.000289249
2013-02-18,577,0.000310773
2013-02-18,607,0.000344078
2013-02-18,638,0.000384236
2013-02-18,668,0.000439117
2013-02-18,698,0.000498827
2013-02-18,730,0.000568839
2013-02-18,1095,0.001183906
2013-02-18,1460,0.002210424
2013-02-18,1825,0.004385891
2013-02-18,2190,0.00682548
2013-02-18,2555,0.009418582
2013-02-18,2920,0.011056867
2013-02-18,3285,0.012089964
2013-02-18,3650,0.012389529
2013-02-18,4380,0.012875011
2013-02-18,5475,0.012638278
2013-02-18,7300,0.010948494
2013-02-18,9125,0.009077964
2013-02-18,10950,0.00734302
2013-02-18,14600,0.00693961
2013-02-18,18250,0.007842931
2013-02-19,0,0.001385908
2013-02-19,1,0.001356339
2013-02-19,2,0.001358055
2013-02-19,7,0.001214509
2013-02-19,14,0.000983254
2013-02-19,30,0.000975359
2013-02-19,61,0.000684497
2013-02-19,91,0.0003953
2013-02-19,122,0.00022961
2013-02-19,152,0.000178239
2013-02-19,182,0.00020318
2013-02-19,213,0.000266194
2013-02-19,243,0.000114761
2013-02-19,273,2.3945E-05
2013-02-19,304,0.00020225
2013-02-19,335,8.91288E-05
2013-02-19,365,0.000115943
2013-02-19,395,0.000129962
2013-02-19,425,0.000158135
2013-02-19,456,0.000195986
2013-02-19,486,0.000239742
2013-02-19,516,0.000288911
2013-02-19,547,0.000345106
2013-02-19,577,0.000403062
2013-02-19,607,0.000458024
2013-02-19,638,0.000499963
2013-02-19,668,0.000546278
2013-02-19,698,0.000588046
2013-02-19,730,0.000625937
2013-02-19,1095,0.001116064
2013-02-19,1460,0.002288671
2013-02-19,1825,0.004389362
2013-02-19,2190,0.006788484
2013-02-19,2555,0.009435373
2013-02-19,2920,0.011034456
2013-02-19,3285,0.012150913
2013-02-19,3650,0.0124681
2013-02-19,4380,0.012833022
2013-02-19,5475,0.012613789
2013-02-19,7300,0.011050465
2013-02-19,9125,0.009144806
2013-02-19,10950,0.00736678
2013-02-19,14600,0.006927268
2013-02-19,18250,0.007949263
2013-02-20,0,0.0014686
2013-02-20,1,0.001503694
2013-02-20,2,0.001618146
2013-02-20,7,0.001297415
2013-02-20,14,0.000604344
2013-02-20,30,0.000734117
2013-02-20,61,0.000494932
2013-02-20,91,0.000143034
2013-02-20,122,-7.07979E-05
2013-02-20,152,-0.000172026
2013-02-20,182,-0.000197533
2013-02-20,213,-0.000178444
2013-02-20,243,-0.000118661
2013-02-20,273,-6.07688E-05
2013-02-20,304,-1.47422E-05
2013-02-20,335,1.32058E-05
2013-02-20,365,2.94361E-05
2013-02-20,395,2.49575E-05
2013-02-20,425,5.5903E-05
2013-02-20,456,0.000118928
2013-02-20,486,0.000205354
2013-02-20,516,0.000312618
2013-02-20,547,0.000441769
2013-02-20,577,0.000566431
2013-02-20,607,0.000656718
2013-02-20,638,0.000720869
2013-02-20,668,0.000758057
2013-02-20,698,0.00077014
2013-02-20,730,0.000758803
2013-02-20,1095,0.001155527
2013-02-20,1460,0.002344801
2013-02-20,1825,0.004426455
2013-02-20,2190,0.0070095
2013-02-20,2555,0.009581902
2013-02-20,2920,0.011276518
2013-02-20,3285,0.012442843
2013-02-20,3650,0.012590558
2013-02-20,4380,0.012947353
2013-02-20,5475,0.012670591
2013-02-20,7300,0.011207985
2013-02-20,9125,0.009262229
2013-02-20,10950,0.007481538
2013-02-20,14600,0.007028015
2013-02-20,18250,0.008018647
2013-02-21,0,0.001461094
2013-02-21,1,0.001394456
2013-02-21,2,0.001374238
2013-02-21,7,0.001154404
2013-02-21,14,0.000572734
2013-02-21,30,0.000208647
2013-02-21,61,0.000297932
2013-02-21,91,-9.71638E-05
2013-02-21,122,-0.00026614
2013-02-21,152,-0.00034909
2013-02-21,182,-0.000349679
2013-02-21,213,-0.000307951
2013-02-21,243,-0.000209715
2013-02-21,273,-0.00014923
2013-02-21,304,-0.000172718
2013-02-21,335,-0.000150409
2013-02-21,365,-9.28567E-05
2013-02-21,395,-6.00438E-05
2013-02-21,425,-6.09323E-06
2013-02-21,456,6.78872E-05
2013-02-21,486,0.000153771
2013-02-21,516,0.000250906
2013-02-21,547,0.000360874
2013-02-21,577,0.000464585
2013-02-21,607,0.000543067
2013-02-21,638,0.000605165
2013-02-21,668,0.000644656
2013-02-21,698,0.000661989
2013-02-21,730,0.000663368
2013-02-21,1095,0.001100482
2013-02-21,1460,0.002250624
2013-02-21,1825,0.004290866
2013-02-21,2190,0.006744731
2013-02-21,2555,0.009320199
2013-02-21,2920,0.010997521
2013-02-21,3285,0.011973702
