Date,FutureDate,Tenor,Rate
2000-02-11,2000-08-09,91,0.041561213579038345
2000-02-11,2000-08-09,122,0.04196583906121789
2000-02-11,2000-08-09,152,0.04265885990027047
2000-02-11,2000-08-09,182,0.04332931430536741
2000-02-11,2000-08-09,213,0.04345135135135134
2000-02-11,2000-08-09,243,0.04345135135135134
2000-02-11,2000-08-09,273,0.04345135135135134
2000-02-11,2000-08-09,304,0.04345135135135134
2000-02-11,2000-08-09,335,0.04345135135135134
2000-02-11,2000-08-09,365,0.04345135135135134
2000-02-14,2000-08-12,30,0.040653991137623136
2000-02-14,2000-08-12,61,0.040701100381764305
2000-02-14,2000-08-12,91,0.04135431412765343
2000-02-14,2000-08-12,122,0.04200571797978423
2000-02-14,2000-08-12,152,0.042544964970908865
2000-02-14,2000-08-12,182,0.04304036748164326
2000-02-14,2000-08-12,213,0.04313243243243214
2000-02-14,2000-08-12,243,0.04313243243243214
2000-02-14,2000-08-12,273,0.04313243243243214
2000-02-14,2000-08-12,304,0.04313243243243214
2000-02-14,2000-08-12,335,0.04313243243243214
2000-02-14,2000-08-12,365,0.04313243243243214
2000-02-15,2000-08-13,30,0.040450808395115966
2000-02-15,2000-08-13,61,0.040901051787808125
2000-02-15,2000-08-13,91,0.04154344721678551
2000-02-15,2000-08-13,122,0.04217220249708832
2000-02-15,2000-08-13,152,0.04269832754400824
2000-02-15,2000-08-13,182,0.04318493402620963
2000-02-15,2000-08-13,213,0.04327567567567552
2000-02-15,2000-08-13,243,0.04327567567567552
2000-02-15,2000-08-13,273,0.04327567567567552
2000-02-15,2000-08-13,304,0.04327567567567552
2000-02-15,2000-08-13,335,0.04327567567567552
2000-02-15,2000-08-13,365,0.04327567567567552
2000-02-16,2000-08-14,30,0.040632081492118804
2000-02-16,2000-08-14,61,0.04104759094992099
2000-02-16,2000-08-14,91,0.04191286034171327
2000-02-16,2000-08-14,122,0.0423220776768828
2000-02-16,2000-08-14,152,0.04281700444459277
2000-02-16,2000-08-14,182,0.043450483414036324
2000-02-16,2000-08-14,213,0.04357189189189185
2000-02-16,2000-08-14,243,0.04357189189189185
2000-02-16,2000-08-14,273,0.04357189189189185
2000-02-16,2000-08-14,304,0.04357189189189185
2000-02-16,2000-08-14,335,0.04357189189189185
2000-02-16,2000-08-14,365,0.04357189189189185
2000-02-17,2000-08-15,30,0.04247447648156349
2000-02-17,2000-08-15,61,0.04258164982408843
2000-02-17,2000-08-15,91,0.04169885411962432
2000-02-17,2000-08-15,122,0.04299792946461106
2000-02-17,2000-08-15,152,0.04371244177161544
2000-02-17,2000-08-15,182,0.04355837444804042
2000-02-17,2000-08-15,213,0.04351351351351356
2000-02-17,2000-08-15,243,0.04351351351351356
2000-02-17,2000-08-15,273,0.04351351351351356
2000-02-17,2000-08-15,304,0.04351351351351356
2000-02-17,2000-08-15,335,0.04351351351351356
2000-02-17,2000-08-15,365,0.04351351351351356
2000-02-18,2000-08-16,30,0.04276811099654772
2000-02-18,2000-08-16,61,0.043048954013523946
2000-02-18,2000-08-16,91,0.042242871213641765
2000-02-18,2000-08-16,122,0.043581581559328876
