Date,Term,0
2011-08-02,273,1.21
2011-08-02,304,1.2115
2011-08-02,335,1.2125
2011-08-02,365,1.2115
2011-08-02,547,1.2195
2011-08-02,730,1.2485
2011-08-02,1095,1.4015
2011-08-02,2190,2.1115
2011-08-02,2555,2.2905
2011-08-02,2920,2.441
2011-08-02,3285,2.5685
2011-08-03,30,1.183
2011-08-03,61,1.1840000000000002
2011-08-03,91,1.1885
2011-08-03,122,1.198
2011-08-03,152,1.207
2011-08-03,182,1.2109999999999999
2011-08-03,213,1.213
2011-08-03,243,1.215
2011-08-03,273,1.218
2011-08-03,304,1.2205
2011-08-03,335,1.2235
2011-08-03,365,1.229
2011-08-03,547,1.2355
2011-08-03,730,1.2665
2011-08-03,1095,1.443
2011-08-03,2190,2.1195
2011-08-03,2555,2.295
2011-08-03,2920,2.441
2011-08-03,3285,2.5655
2011-08-04,30,1.087
2011-08-04,61,1.0505
2011-08-04,91,1.044
2011-08-04,122,1.043
2011-08-04,152,1.037
2011-08-04,182,1.033
2011-08-04,213,1.0285
2011-08-04,243,1.0225
2011-08-04,273,1.0175
2011-08-04,304,1.012
2011-08-04,335,1.008
2011-08-04,365,0.9840000000000001
2011-08-04,547,0.9955
2011-08-04,730,1.0165
2011-08-04,1095,1.189
2011-08-04,2190,2.008
2011-08-04,2555,2.194
2011-08-04,2920,2.351
2011-08-04,3285,2.485
2011-08-05,30,1.0590000000000002
2011-08-05,61,1.054
2011-08-05,91,1.061
2011-08-05,122,1.041
2011-08-05,152,1.0415
2011-08-05,182,1.033
2011-08-05,213,1.0290000000000001
2011-08-05,243,1.025
2011-08-05,273,1.023
2011-08-05,304,1.0190000000000001
2011-08-05,335,1.018
2011-08-05,365,1.018
2011-08-05,547,1.0345
2011-08-05,730,1.092
2011-08-05,1095,1.357
2011-08-05,2190,2.1115
2011-08-05,2555,2.3035
2011-08-05,2920,2.465
2011-08-05,3285,2.602
2011-08-08,30,0.983
2011-08-08,61,0.981
2011-08-08,91,0.9735
2011-08-08,122,0.9345
2011-08-08,152,0.9079999999999999
2011-08-08,182,0.8825
2011-08-08,213,0.8615
2011-08-08,243,0.8475
2011-08-08,273,0.8365
2011-08-08,304,0.8275
2011-08-08,335,0.8220000000000001
2011-08-08,365,0.815
2011-08-08,547,0.8135
2011-08-08,730,0.8640000000000001
2011-08-08,1095,1.1059999999999999
2011-08-08,2190,1.9180000000000001
2011-08-08,2555,2.1105
2011-08-08,2920,2.271
2011-08-08,3285,2.4075
2011-08-09,30,0.973
2011-08-09,61,0.929
2011-08-09,91,0.9329999999999999
2011-08-09,122,0.9129999999999999
2011-08-09,152,0.8959999999999999
2011-08-09,182,0.877
2011-08-09,213,0.8645
2011-08-09,243,0.8535
2011-08-09,273,0.8425
2011-08-09,304,0.8355
2011-08-09,335,0.8290000000000001
2011-08-09,365,0.8235
2011-08-09,547,0.821
2011-08-09,730,0.8815
2011-08-09,1095,1.126
2011-08-09,2190,1.9645
2011-08-09,2555,2.1555
2011-08-09,2920,2.313
2011-08-09,3285,2.447
2011-08-10,30,0.905
2011-08-10,61,0.865
2011-08-10,91,0.848
2011-08-10,122,0.8315
2011-08-10,152,0.8059999999999999
2011-08-10,182,0.7795
2011-08-10,213,0.7575
2011-08-10,243,0.7395
2011-08-10,273,0.7255
2011-08-10,304,0.7145
2011-08-10,335,0.706
2011-08-10,365,0.6970000000000001
2011-08-10,547,0.6809999999999999
2011-08-10,730,0.7215
2011-08-10,1095,0.9570000000000001
2011-08-10,2190,1.7730000000000001
2011-08-10,2555,1.9665
2011-08-10,2920,2.1255
2011-08-10,3285,2.26
2011-08-11,30,0.8959999999999999
2011-08-11,61,0.8585
2011-08-11,91,0.84
2011-08-11,122,0.8305
2011-08-11,152,0.8185
2011-08-11,182,0.8025
2011-08-11,213,0.7905
2011-08-11,243,0.7805
2011-08-11,273,0.7745
2011-08-11,304,0.77
2011-08-11,335,0.7655
2011-08-11,365,0.7615
2011-08-11,547,0.765
2011-08-11,730,0.8235
2011-08-11,1095,1.052
2011-08-11,2190,1.865
2011-08-11,2555,2.061
2011-08-11,2920,2.222
2011-08-11,3285,2.3575
2011-08-12,30,0.905
2011-08-12,61,0.873
2011-08-12,91,0.865
2011-08-12,122,0.85
2011-08-12,152,0.84
2011-08-12,182,0.8320000000000001
2011-08-12,213,0.8240000000000001
2011-08-12,243,0.818
2011-08-12,273,0.8145
2011-08-12,304,0.8109999999999999
2011-08-12,335,0.81
2011-08-12,365,0.807
2011-08-12,547,0.8135
2011-08-12,730,0.8725
2011-08-12,1095,1.104
2011-08-12,2190,1.8985
2011-08-12,2555,2.0915
2011-08-12,2920,2.2505
2011-08-12,3285,2.3855
2011-08-15,30,0.9155
2011-08-15,61,0.9045
2011-08-15,91,0.894
2011-08-15,122,0.8855
2011-08-15,152,0.878
2011-08-15,182,0.87
2011-08-15,213,0.863
2011-08-15,243,0.857
2011-08-15,273,0.852
2011-08-15,304,0.846
2011-08-15,335,0.8420000000000001
2011-08-15,365,0.8370000000000001
2011-08-15,547,0.838
2011-08-15,730,0.8995
2011-08-15,1095,1.126
2011-08-15,2190,1.9215
2011-08-15,2555,2.1115
2011-08-15,2920,2.2695
2011-08-15,3285,2.4015
2011-08-16,30,0.8985
2011-08-16,61,0.9179999999999999
2011-08-16,91,0.9095
2011-08-16,122,0.9015
2011-08-16,152,0.895
2011-08-16,182,0.8825
2011-08-16,213,0.873
2011-08-16,243,0.8640000000000001
2011-08-16,273,0.855
2011-08-16,304,0.8465
2011-08-16,335,0.8405
2011-08-16,365,0.8355
2011-08-16,547,0.8345
2011-08-16,730,0.8835
2011-08-16,1095,1.0995
2011-08-16,2190,1.8840000000000001
2011-08-16,2555,2.0785
2011-08-16,2920,2.2375
2011-08-16,3285,2.3715
2011-08-17,30,0.893
2011-08-17,61,0.9129999999999999
2011-08-17,91,0.903
2011-08-17,122,0.8925
2011-08-17,152,0.8835
2011-08-17,182,0.868
2011-08-17,213,0.857
2011-08-17,243,0.846
2011-08-17,273,0.8345
2011-08-17,304,0.8265
2011-08-17,335,0.8205
2011-08-17,365,0.816
2011-08-17,547,0.816
2011-08-17,730,0.866
2011-08-17,1095,1.0659999999999998
2011-08-17,2190,1.8159999999999998
2011-08-17,2555,2.009
2011-08-17,2920,2.168
2011-08-17,3285,2.301
2011-08-18,30,0.8740000000000001
2011-08-18,61,0.8809999999999999
2011-08-18,91,0.868
2011-08-18,122,0.8515
2011-08-18,152,0.8340000000000001
2011-08-18,182,0.8175
2011-08-18,213,0.8015
2011-08-18,243,0.7825
2011-08-18,273,0.7665
2011-08-18,304,0.75
2011-08-18,335,0.736
2011-08-18,365,0.728
2011-08-18,547,0.7025
2011-08-18,730,0.7440000000000001
2011-08-18,1095,0.943
2011-08-18,2190,1.7185
2011-08-18,2555,1.9055
2011-08-18,2920,2.0605
2011-08-18,3285,2.1915
2011-08-19,30,0.8809999999999999
2011-08-19,61,0.8745
2011-08-19,91,0.8565
2011-08-19,122,0.836
2011-08-19,152,0.8170000000000001
2011-08-19,182,0.8029999999999999
2011-08-19,213,0.79
2011-08-19,243,0.7759999999999999
2011-08-19,273,0.762
2011-08-19,304,0.748
2011-08-19,335,0.7390000000000001
2011-08-19,365,0.732
2011-08-19,547,0.727
2011-08-19,730,0.7759999999999999
2011-08-19,1095,0.975
2011-08-19,2190,1.75
2011-08-19,2555,1.9375
2011-08-19,2920,2.086
2011-08-19,3285,2.2159999999999997
2011-08-22,30,0.8859999999999999
2011-08-22,61,0.884
2011-08-22,91,0.8645
2011-08-22,122,0.8435
2011-08-22,152,0.8270000000000001
2011-08-22,182,0.809
2011-08-22,213,0.7915
2011-08-22,243,0.7785
2011-08-22,273,0.7655
2011-08-22,304,0.753
2011-08-22,335,0.7455
2011-08-22,365,0.743
2011-08-22,547,0.737
2011-08-22,730,0.7929999999999999
2011-08-22,1095,0.9935
2011-08-22,2190,1.785
2011-08-22,2555,1.9685
2011-08-22,2920,2.12
2011-08-22,3285,2.248
2011-08-23,30,0.9145
2011-08-23,61,0.9005
2011-08-23,91,0.885
2011-08-23,122,0.8665
2011-08-23,152,0.8455
2011-08-23,182,0.8295
2011-08-23,213,0.816
2011-08-23,243,0.8025
2011-08-23,273,0.7929999999999999
2011-08-23,304,0.785
2011-08-23,335,0.778
2011-08-23,365,0.772
2011-08-23,547,0.7735
2011-08-23,730,0.8270000000000001
2011-08-23,1095,1.037
2011-08-23,2190,1.806
2011-08-23,2555,1.989
2011-08-23,2920,2.137
2011-08-23,3285,2.2640000000000002
2011-08-24,30,0.92
2011-08-24,61,0.9129999999999999
2011-08-24,91,0.8915
2011-08-24,122,0.8755
2011-08-24,152,0.8605
2011-08-24,182,0.8475
2011-08-24,213,0.8355
2011-08-24,243,0.8265
2011-08-24,273,0.8195
2011-08-24,304,0.815
2011-08-24,335,0.812
2011-08-24,365,0.8170000000000001
2011-08-24,547,0.8305
2011-08-24,730,0.8925
2011-08-24,1095,1.133
2011-08-24,2190,1.854
2011-08-24,2555,2.0335
2011-08-24,2920,2.1795
2011-08-24,3285,2.3055
2011-08-25,30,0.912
2011-08-25,61,0.907
2011-08-25,91,0.88
2011-08-25,122,0.857
2011-08-25,152,0.8420000000000001
2011-08-25,182,0.823
2011-08-25,213,0.809
2011-08-25,243,0.7959999999999999
2011-08-25,273,0.785
2011-08-25,304,0.777
2011-08-25,335,0.772
2011-08-25,365,0.7659999999999999
2011-08-25,547,0.785
2011-08-25,730,0.845
2011-08-25,1095,1.064
2011-08-25,2190,1.83
2011-08-25,2555,2.0185
2011-08-25,2920,2.1719999999999997
2011-08-25,3285,2.3040000000000003
2011-08-26,30,0.8975
2011-08-26,61,0.8945
2011-08-26,91,0.8759999999999999
2011-08-26,122,0.857
2011-08-26,152,0.838
2011-08-26,182,0.821
2011-08-26,213,0.807
2011-08-26,243,0.795
2011-08-26,273,0.7859999999999999
2011-08-26,304,0.779
2011-08-26,335,0.7725
2011-08-26,365,0.765
2011-08-26,547,0.78
2011-08-26,730,0.8375
2011-08-26,1095,1.024
2011-08-26,2190,1.8119999999999998
2011-08-26,2555,1.9969999999999999
2011-08-26,2920,2.1475
2011-08-26,3285,2.2775
2011-08-29,30,0.9
2011-08-29,61,0.9015
2011-08-29,91,0.888
2011-08-29,122,0.8775
2011-08-29,152,0.865
2011-08-29,182,0.8525
2011-08-29,213,0.8435
2011-08-29,243,0.8365
2011-08-29,273,0.8305
2011-08-29,304,0.8265
2011-08-29,335,0.8235
2011-08-29,365,0.82
2011-08-29,547,0.8455
2011-08-29,730,0.9109999999999999
2011-08-29,1095,1.112
2011-08-29,2190,1.8745
2011-08-29,2555,2.057
2011-08-29,2920,2.208
2011-08-29,3285,2.335
2011-08-30,30,0.9315
2011-08-30,61,0.919
2011-08-30,91,0.8955
2011-08-30,122,0.8845
2011-08-30,152,0.8690000000000001
2011-08-30,182,0.8485
2011-08-30,213,0.8335
2011-08-30,243,0.8215
2011-08-30,273,0.8105
2011-08-30,304,0.8009999999999999
2011-08-30,335,0.794
2011-08-30,365,0.7929999999999999
2011-08-30,547,0.7959999999999999
2011-08-30,730,0.8490000000000001
2011-08-30,1095,1.064
2011-08-30,2190,1.811
2011-08-30,2555,1.9969999999999999
2011-08-30,2920,2.1485
2011-08-30,3285,2.2775
2011-08-31,30,0.9305
2011-08-31,61,0.9179999999999999
2011-08-31,91,0.9009999999999999
2011-08-31,122,0.8935
2011-08-31,152,0.8715
2011-08-31,182,0.872
2011-08-31,213,0.8625
2011-08-31,243,0.853
2011-08-31,273,0.8465
2011-08-31,304,0.838
2011-08-31,335,0.8345
2011-08-31,365,0.8340000000000001
2011-08-31,547,0.8490000000000001
2011-08-31,730,0.9055
2011-08-31,1095,1.11
2011-08-31,2190,1.883
2011-08-31,2555,2.061
2011-08-31,2920,2.211
2011-08-31,3285,2.3395
2011-09-01,30,0.9255
2011-09-01,61,0.905
2011-09-01,91,0.8855
2011-09-01,122,0.866
2011-09-01,152,0.845
2011-09-01,182,0.828
2011-09-01,213,0.813
2011-09-01,243,0.7959999999999999
2011-09-01,273,0.7895
2011-09-01,304,0.7805
2011-09-01,335,0.7745
2011-09-01,365,0.765
2011-09-01,547,0.7725
2011-09-01,730,0.8255
2011-09-01,1095,1.021
2011-09-01,2190,1.7975
2011-09-01,2555,1.9835
2011-09-01,2920,2.1335
2011-09-01,3285,2.2635
2011-09-02,30,0.8985
2011-09-02,61,0.8635
2011-09-02,91,0.835
2011-09-02,122,0.807
2011-09-02,152,0.785
2011-09-02,182,0.7635
2011-09-02,213,0.7435
2011-09-02,243,0.73
2011-09-02,273,0.7190000000000001
2011-09-02,304,0.7115
2011-09-02,335,0.7035
2011-09-02,365,0.6920000000000001
2011-09-02,547,0.6940000000000001
2011-09-02,730,0.7365
2011-09-02,1095,0.927
2011-09-02,2190,1.7165
2011-09-02,2555,1.902
2011-09-02,2920,2.055
2011-09-02,3285,2.184
2011-09-05,30,0.8535
2011-09-05,61,0.8140000000000001
2011-09-05,91,0.772
2011-09-05,122,0.7445
2011-09-05,152,0.7125
2011-09-05,182,0.6945
2011-09-05,213,0.6735
2011-09-05,243,0.657
2011-09-05,273,0.6459999999999999
2011-09-05,304,0.643
2011-09-05,335,0.637
2011-09-05,365,0.6325
2011-09-05,547,0.6315
2011-09-05,730,0.67
2011-09-05,1095,0.86
2011-09-05,2190,1.6440000000000001
2011-09-05,2555,1.8319999999999999
2011-09-05,2920,1.9869999999999999
2011-09-05,3285,2.1175
2011-09-06,30,0.833
2011-09-06,61,0.7879999999999999
2011-09-06,91,0.7565
2011-09-06,122,0.732
2011-09-06,152,0.6985
2011-09-06,182,0.6765
2011-09-06,213,0.6609999999999999
2011-09-06,243,0.6515
2011-09-06,273,0.6435
2011-09-06,304,0.637
2011-09-06,335,0.6345
2011-09-06,365,0.63
2011-09-06,547,0.636
2011-09-06,730,0.675
2011-09-06,1095,0.868
2011-09-06,2190,1.631
2011-09-06,2555,1.811
2011-09-06,2920,1.96
2011-09-06,3285,2.085
2011-09-07,30,0.8275
2011-09-07,61,0.804
2011-09-07,91,0.7615
2011-09-07,122,0.7425
2011-09-07,152,0.722
2011-09-07,182,0.7035
2011-09-07,213,0.6915
2011-09-07,243,0.684
2011-09-07,273,0.6759999999999999
2011-09-07,304,0.667
2011-09-07,335,0.667
2011-09-07,365,0.665
2011-09-07,547,0.6679999999999999
2011-09-07,730,0.721
2011-09-07,1095,0.927
2011-09-07,2190,1.662
2011-09-07,2555,1.8419999999999999
2011-09-07,2920,1.9895
2011-09-07,3285,2.1175
2011-09-08,30,0.8995
2011-09-08,61,0.823
2011-09-08,91,0.7825
2011-09-08,122,0.7505
2011-09-08,152,0.7190000000000001
2011-09-08,182,0.6965
2011-09-08,213,0.6785
2011-09-08,243,0.6625
2011-09-08,273,0.653
2011-09-08,304,0.6409999999999999
2011-09-08,335,0.634
2011-09-08,365,0.622
2011-09-08,547,0.627
2011-09-08,730,0.6695
2011-09-08,1095,0.8490000000000001
2011-09-08,2190,1.6135
2011-09-08,2555,1.7990000000000002
2011-09-08,2920,1.9509999999999998
2011-09-08,3285,2.0805
2011-09-09,30,0.8865
2011-09-09,61,0.757
2011-09-09,91,0.7020000000000001
2011-09-09,122,0.6705
2011-09-09,152,0.6285
2011-09-09,182,0.597
2011-09-09,213,0.5785
2011-09-09,243,0.5645
2011-09-09,273,0.5555
2011-09-09,304,0.5495
2011-09-09,335,0.5455
2011-09-09,365,0.5479999999999999
2011-09-09,547,0.5539999999999999
2011-09-09,730,0.605
2011-09-09,1095,0.795
2011-09-09,2190,1.5015
2011-09-09,2555,1.6885
2011-09-09,2920,1.8405
2011-09-09,3285,1.9705
2011-09-12,30,0.86
2011-09-12,61,0.7355
2011-09-12,91,0.6815
2011-09-12,122,0.645
2011-09-12,152,0.619
2011-09-12,182,0.595
2011-09-12,213,0.586
2011-09-12,243,0.58
2011-09-12,273,0.5760000000000001
2011-09-12,304,0.574
2011-09-12,335,0.574
2011-09-12,365,0.58
2011-09-12,547,0.594
2011-09-12,730,0.643
2011-09-12,1095,0.828
2011-09-12,2190,1.49
2011-09-12,2555,1.663
2011-09-12,2920,1.8
2011-09-12,3285,1.9265
2011-09-13,30,0.8590000000000001
2011-09-13,61,0.774
2011-09-13,91,0.7255
2011-09-13,122,0.698
2011-09-13,152,0.682
2011-09-13,182,0.6665
2011-09-13,213,0.657
2011-09-13,243,0.6525
2011-09-13,273,0.648
2011-09-13,304,0.647
2011-09-13,335,0.647
2011-09-13,365,0.645
2011-09-13,547,0.6635
2011-09-13,730,0.708
2011-09-13,1095,0.8740000000000001
2011-09-13,2190,1.5435
2011-09-13,2555,1.7109999999999999
2011-09-13,2920,1.8475
2011-09-13,3285,1.9580000000000002
2011-09-14,30,0.858
2011-09-14,61,0.7759999999999999
2011-09-14,91,0.733
2011-09-14,122,0.71
2011-09-14,152,0.6915
2011-09-14,182,0.6809999999999999
2011-09-14,213,0.674
2011-09-14,243,0.6685
2011-09-14,273,0.6685
2011-09-14,304,0.6695
2011-09-14,335,0.672
2011-09-14,365,0.6729999999999999
2011-09-14,547,0.705
2011-09-14,730,0.7555
2011-09-14,1095,0.9279999999999999
2011-09-14,2190,1.6305
2011-09-14,2555,1.794
2011-09-14,2920,1.9280000000000002
2011-09-14,3285,2.0445
2011-09-15,30,0.875
2011-09-15,61,0.799
2011-09-15,91,0.7625
2011-09-15,122,0.7345
2011-09-15,152,0.7120000000000001
2011-09-15,182,0.6995
2011-09-15,213,0.6925
2011-09-15,243,0.6915
2011-09-15,273,0.6925
2011-09-15,304,0.6940000000000001
2011-09-15,335,0.6970000000000001
2011-09-15,365,0.695
2011-09-15,547,0.73
2011-09-15,730,0.78
2011-09-15,1095,0.956
2011-09-15,2190,1.653
2011-09-15,2555,1.818
2011-09-15,2920,1.954
2011-09-15,3285,2.073
2011-09-16,30,0.9059999999999999
2011-09-16,61,0.8255
2011-09-16,91,0.7825
2011-09-16,122,0.7435
2011-09-16,152,0.715
2011-09-16,182,0.6970000000000001
2011-09-16,213,0.685
2011-09-16,243,0.677
2011-09-16,273,0.672
2011-09-16,304,0.672
2011-09-16,335,0.6709999999999999
2011-09-16,365,0.669
2011-09-16,547,0.6759999999999999
2011-09-16,730,0.7175
2011-09-16,1095,0.902
2011-09-16,2190,1.594
2011-09-16,2555,1.758
2011-09-16,2920,1.892
2011-09-16,3285,2.008
2011-09-19,30,0.904
2011-09-19,61,0.795
2011-09-19,91,0.7395
2011-09-19,122,0.6975
2011-09-19,152,0.6645
2011-09-19,182,0.6405
2011-09-19,213,0.6255
2011-09-19,243,0.6195
2011-09-19,273,0.6155
2011-09-19,304,0.6145
2011-09-19,335,0.6145
2011-09-19,365,0.617
2011-09-19,547,0.632
2011-09-19,730,0.68
2011-09-19,1095,0.863
2011-09-19,2190,1.5315
2011-09-19,2555,1.6875
2011-09-19,2920,1.8165
2011-09-19,3285,1.9265
2011-09-20,30,0.895
2011-09-20,61,0.8059999999999999
2011-09-20,91,0.742
2011-09-20,122,0.695
2011-09-20,152,0.6595
2011-09-20,182,0.635
2011-09-20,213,0.622
2011-09-20,243,0.615
2011-09-20,273,0.611
2011-09-20,304,0.609
2011-09-20,335,0.607
2011-09-20,365,0.607
2011-09-20,547,0.622
2011-09-20,730,0.6729999999999999
2011-09-20,1095,0.857
2011-09-20,2190,1.5335
2011-09-20,2555,1.68
2011-09-20,2920,1.8225
2011-09-20,3285,1.9185
2011-09-21,30,0.8915
2011-09-21,61,0.7709999999999999
2011-09-21,91,0.711
2011-09-21,122,0.6659999999999999
2011-09-21,152,0.628
2011-09-21,182,0.605
2011-09-21,213,0.594
2011-09-21,243,0.589
2011-09-21,273,0.588
2011-09-21,304,0.591
2011-09-21,335,0.593
2011-09-21,365,0.594
2011-09-21,547,0.631
2011-09-21,730,0.6940000000000001
2011-09-21,1095,0.872
2011-09-21,2190,1.5265
2011-09-21,2555,1.6795
2011-09-21,2920,1.8055
2011-09-21,3285,1.9125
2011-09-22,30,0.8725
2011-09-22,61,0.732
2011-09-22,91,0.687
2011-09-22,122,0.6385
2011-09-22,152,0.6
2011-09-22,182,0.5770000000000001
2011-09-22,213,0.561
2011-09-22,243,0.5529999999999999
2011-09-22,273,0.5505
2011-09-22,304,0.5495
2011-09-22,335,0.5495
2011-09-22,365,0.5529999999999999
2011-09-22,547,0.5695
2011-09-22,730,0.624
2011-09-22,1095,0.82
2011-09-22,2190,1.4695
2011-09-22,2555,1.6230000000000002
2011-09-22,2920,1.7465
2011-09-22,3285,1.8505
2011-09-23,30,0.846
2011-09-23,61,0.73
2011-09-23,91,0.644
2011-09-23,122,0.604
2011-09-23,152,0.5755
2011-09-23,182,0.5575
2011-09-23,213,0.5455
2011-09-23,243,0.535
2011-09-23,273,0.5335
2011-09-23,304,0.531
2011-09-23,335,0.53
2011-09-23,365,0.526
2011-09-23,547,0.555
2011-09-23,730,0.618
2011-09-23,1095,0.815
2011-09-23,2190,1.492
2011-09-23,2555,1.649
2011-09-23,2920,1.7765
2011-09-23,3285,1.883
2011-09-26,30,0.8320000000000001
2011-09-26,61,0.711
2011-09-26,91,0.659
2011-09-26,122,0.623
2011-09-26,152,0.601
2011-09-26,182,0.5870000000000001
2011-09-26,213,0.575
2011-09-26,243,0.5670000000000001
2011-09-26,273,0.563
2011-09-26,304,0.562
2011-09-26,335,0.561
2011-09-26,365,0.5720000000000001
2011-09-26,547,0.583
2011-09-26,730,0.6525
2011-09-26,1095,0.865
2011-09-26,2190,1.514
2011-09-26,2555,1.675
2011-09-26,2920,1.805
2011-09-26,3285,1.912
2011-09-27,30,0.8420000000000001
2011-09-27,61,0.774
2011-09-27,91,0.732
2011-09-27,122,0.705
2011-09-27,152,0.6885
2011-09-27,182,0.6795
2011-09-27,213,0.6715
2011-09-27,243,0.667
2011-09-27,273,0.662
2011-09-27,304,0.66
2011-09-27,335,0.66
2011-09-27,365,0.654
2011-09-27,547,0.6779999999999999
2011-09-27,730,0.738
2011-09-27,1095,0.919
2011-09-27,2190,1.61
2011-09-27,2555,1.771
2011-09-27,2920,1.896
2011-09-27,3285,2.013
2011-09-28,30,0.9
2011-09-28,61,0.8190000000000001
2011-09-28,91,0.7645
2011-09-28,122,0.7290000000000001
2011-09-28,152,0.711
2011-09-28,182,0.701
2011-09-28,213,0.6945
2011-09-28,243,0.6915
2011-09-28,273,0.6940000000000001
2011-09-28,304,0.6940000000000001
2011-09-28,335,0.6890000000000001
2011-09-28,365,0.685
2011-09-28,547,0.7170000000000001
2011-09-28,730,0.7765
2011-09-28,1095,0.953
2011-09-28,2190,1.6875
2011-09-28,2555,1.8525
2011-09-28,2920,1.9865
2011-09-28,3285,2.0985
2011-09-29,30,0.8555
2011-09-29,61,0.765
2011-09-29,91,0.7290000000000001
2011-09-29,122,0.6990000000000001
2011-09-29,152,0.682
2011-09-29,182,0.6759999999999999
2011-09-29,213,0.6729999999999999
2011-09-29,243,0.6729999999999999
2011-09-29,273,0.675
2011-09-29,304,0.677
2011-09-29,335,0.679
2011-09-29,365,0.6659999999999999
2011-09-29,547,0.7165
2011-09-29,730,0.7805
2011-09-29,1095,0.953
2011-09-29,2190,1.671
2011-09-29,2555,1.8325
2011-09-29,2920,1.9665
2011-09-29,3285,2.076
2011-09-30,30,0.8435
2011-09-30,61,0.772
2011-09-30,91,0.7445
2011-09-30,122,0.7045
2011-09-30,152,0.684
2011-09-30,182,0.674
2011-09-30,213,0.6679999999999999
2011-09-30,243,0.6629999999999999
2011-09-30,273,0.664
2011-09-30,304,0.664
2011-09-30,335,0.664
2011-09-30,365,0.6609999999999999
2011-09-30,547,0.688
2011-09-30,730,0.741
2011-09-30,1095,0.927
2011-09-30,2190,1.5805
2011-09-30,2555,1.7415
2011-09-30,2920,1.8730000000000002
2011-09-30,3285,1.9795
2011-10-03,30,0.833
2011-10-03,61,0.794
2011-10-03,91,0.75
2011-10-03,122,0.706
2011-10-03,152,0.685
2011-10-03,182,0.6679999999999999
2011-10-03,213,0.657
2011-10-03,243,0.648
2011-10-03,273,0.643
2011-10-03,304,0.6375
2011-10-03,335,0.6335
2011-10-03,365,0.622
2011-10-03,547,0.6385
2011-10-03,730,0.6825
2011-10-03,1095,0.8440000000000001
2011-10-03,2190,1.5219999999999998
2011-10-03,2555,1.682
2011-10-03,2920,1.8125
2011-10-03,3285,1.9195
2011-10-04,30,0.873
2011-10-04,61,0.812
2011-10-04,91,0.764
2011-10-04,122,0.71
2011-10-04,152,0.6875
2011-10-04,182,0.6595
2011-10-04,213,0.649
2011-10-04,243,0.6405
2011-10-04,273,0.63
2011-10-04,304,0.624
2011-10-04,335,0.616
2011-10-04,365,0.623
2011-10-04,547,0.616
2011-10-04,730,0.6625
2011-10-04,1095,0.86
2011-10-04,2190,1.4975
2011-10-04,2555,1.655
2011-10-04,2920,1.7825
2011-10-04,3285,1.889
2011-10-05,30,0.8355
2011-10-05,61,0.787
2011-10-05,91,0.7375
2011-10-05,122,0.6990000000000001
2011-10-05,152,0.675
2011-10-05,182,0.654
2011-10-05,213,0.645
2011-10-05,243,0.634
2011-10-05,273,0.63
2011-10-05,304,0.626
2011-10-05,335,0.6235
2011-10-05,365,0.621
2011-10-05,547,0.642
2011-10-05,730,0.6940000000000001
2011-10-05,1095,0.882
2011-10-05,2190,1.565
2011-10-05,2555,1.7280000000000002
2011-10-05,2920,1.8605
2011-10-05,3285,1.9725
2011-10-06,30,0.948
2011-10-06,61,0.877
2011-10-06,91,0.83
2011-10-06,122,0.778
2011-10-06,152,0.753
2011-10-06,182,0.741
2011-10-06,213,0.732
2011-10-06,243,0.726
2011-10-06,273,0.7240000000000001
2011-10-06,304,0.722
2011-10-06,335,0.7215
2011-10-06,365,0.728
2011-10-06,547,0.748
2011-10-06,730,0.8059999999999999
2011-10-06,1095,0.995
2011-10-06,2190,1.6525
2011-10-06,2555,1.8145
2011-10-06,2920,1.945
2011-10-06,3285,2.0565
2011-10-07,30,0.971
2011-10-07,61,0.904
2011-10-07,91,0.8415
2011-10-07,122,0.7825
2011-10-07,152,0.7515
2011-10-07,182,0.7335
2011-10-07,213,0.7215
2011-10-07,243,0.7155
2011-10-07,273,0.7125
2011-10-07,304,0.7090000000000001
2011-10-07,335,0.708
2011-10-07,365,0.7040000000000001
2011-10-07,547,0.725
2011-10-07,730,0.774
2011-10-07,1095,0.963
2011-10-07,2190,1.6315
2011-10-07,2555,1.794
2011-10-07,2920,1.9269999999999998
2011-10-07,3285,2.0385
2011-10-10,30,0.961
2011-10-10,61,0.902
2011-10-10,91,0.8575
2011-10-10,122,0.8075
2011-10-10,152,0.7825
2011-10-10,182,0.7665
2011-10-10,213,0.758
2011-10-10,243,0.754
2011-10-10,273,0.7525
2011-10-10,304,0.75
2011-10-10,335,0.7490000000000001
2011-10-10,365,0.752
2011-10-10,547,0.7759999999999999
2011-10-10,730,0.836
2011-10-10,1095,1.025
2011-10-10,2190,1.6925
2011-10-10,2555,1.857
2011-10-10,2920,1.9909999999999999
2011-10-10,3285,2.103
2011-10-11,30,0.9595
2011-10-11,61,0.9079999999999999
